352-12,,51,53,36,50,81-99,IL,6512,20,76,108,-32,15,31,42,91,113
352-14,,51,53,36,50,81-99,IL,6577,19,76,105,-33,14,33,43,91,113
352-15,,,,,,,,1,,,,112,112,112,112,112,112
352-16,,51,53,36,50,81-99,IL,5241,26,75,107,-28,14,33,43,89,113
352-18,,51,53,36,50,81-99,IL,5186,26,75,105,-33,13,40,45,89,113
352-20,,51,53,36,50,81-99,IL,5663,23,74,139,-34,18,33,48,93,113
352-22,,51,53,36,50,81-99,IL,4704,19,73,109,-32,19,39,50,92,113
352-23,,,,,,,,1,,,,112,112,112,112,112,112
352-24,,51,53,36,50,81-99,IL,4816,23,72,108,-29,22,44,46,94,113
352-26,,51,53,36,50,81-99,IL,4053,23,69,119,-25,26,49,54,95,113
352-28,,51,53,51,53,78-84,IL,4899,24,75,107,-35,12,42,52,88,113
352-30,,54,55,54,55,76-81,IL,3590,23,70,108,-28,23,51,56,94,113
352-32,,56,57,56,57,74-79,IL,3285,18,70,103,-33,23,46,59,93,113
352-34,,58,60,58,60,71-77,IL,2475,19,66,106,-31,29,50,60,95,113
352-36,,61,62,61,62,69-74,IL,1830,20,61,103,-23,37,49,64,98,113
352-38,,,,63,?,60-72,IL,5342,23,85,114,-35,0,61,65,86,113
352-39,,,,,,,,1,1,1,1,111,111,111,112,112,112
352-40,,,,64,?,59-71,IL,1644,12,62,103,-25,34,64,66,96,113
352-42,,,,65,?,58-70,IL,2161,15,69,105,-33,19,63,66,88,113
352-44,,,,66,?,57-69,IL,1365,18,64,106,-33,31,66,66,95,113
352-46,,67,68,67,68,63-68,IL,1219,16,58,103,-30,39,68,67,97,113
352-48,,,,69,?,54-66,IL,1061,17,63,106,-17,33,69,71,96,113
352-50,,,,70,?,53-65,IL,1126,17,61,106,-22,34,69,71,96,113
352-52,,71,72,71,72,59-64,IL,854,9,58,104,-24,40,71,72,98,113
352-53,,,,,,,,1,2,2,2,111,111,111,113,113,113
352-54,,,,73,?,50-62,IL,402,2,46,100,-18,54,77,77,100,113
352-56,,,,73,?,50-62,IL,784,8,57,104,-21,37,73,73,95,113
352-58,,,,74,?,49-61,IL,610,11,51,100,-21,46,74,74,97,113
352-59,,,,,,,,1,1,1,1,111,111,111,112,112,112
352-60,,,,75,?,48-60,IL,435,5,44,98,-7,56,75,77,100,113
352-62,,,,76,?,47-59,IL,446,2,48,98,-17,51,76,76,99,113
352-64,,77,78,77,78,53-58,IL,460,,46,105,-25,50,77,43,97,113
352-66,,,,79,?,44-56,IL,352,1,50,114,-28,49,79,76,100,113
352-68,,80,81,80,81,50-55,IL,349,14,52,97,-9,49,80,79,101,113
352-70,,,,82,?,41-53,IL,224,8,44,98,10,58,82,82,102,113
352-72,,83,84,83,84,47-52,IL,218,12,47,101,11,55,83,82,103,113
352-74,,85,86,85,86,45-50,IL,186,2,39,93,5,63,85,82,103,113
352-76,,,,87,?,36-48,IL,159,1,43,94,11,59,86,50,103,113
352-78,,,,87,?,36-48,IL,122,1,35,98,5,68,87,73,103,113
352-80,,,,88,?,23-31,IL,206,3,51,97,5,52,88,88,103,113
352-82,,,,89,92,27-30,IL,145,1,48,96,6,56,89,89,104,113
352-84,,,,89,92,27-30,IL,94,1,42,91,4,62,90,90,104,113
352-86,,,,89,92,27-30,IL,104,,48,100,7,55,92,71,104,113
352-88,,,,93,?,18-26,IL,107,,50,98,-1,53,93,93,103,112
352-90,,,,95,?,16-24,IL,77,,41,93,13,62,95,95,103,113
352-92,,,,96,98,21-23,IL,92,,52,104,8,53,96,96,105,113
352-94,,,,98,?,13-21,IL,44,,33,93,12,70,98,98,104,113
352-96,,,,100,?,11-19,IL,40,,33,85,18,72,100,99,106,113
352-98,,,,102,103,16-17,IL,28,,27,98,11,77,101,101,105,113
353-01,,51,53,36,50,81-99,IL,6227,30,76,108,-30,8,31,43,85,113
353-02,,,,103,105,14-16,IL,31,,12,81,25,92,103,103,105,112
353-03,,51,53,36,50,81-99,IL,6113,25,77,109,-33,8,29,38,86,113
353-04,,,,105,107,12-14,IL,18,,7,57,51,99,105,105,107,112
353-05,,51,53,36,50,81-99,IL,6252,29,77,105,-33,9,26,41,86,113
353-06,,,,107,109,10-12,IL,20,,17,86,23,91,107,107,109,112
353-07,,51,53,36,50,81-99,IL,6068,24,77,106,-31,9,25,40,86,113
353-08,,,,109,111,8-10,IL,20,,27,93,17,82,109,109,110,113
353-09,,51,53,36,50,81-99,IL,6127,24,76,105,-32,8,28,39,85,113
353-10,,51,53,36,50,81-99,IL,5931,23,77,104,-39,8,33,41,86,113
353-12,,51,53,36,50,81-99,IL,6176,23,75,109,-28,16,40,44,91,113
353-14,,51,53,36,50,81-99,IL,6172,26,76,108,-33,14,36,50,91,113
353-16,,51,53,36,50,81-99,IL,6131,29,75,104,-26,15,41,45,91,113
353-18,,51,53,36,50,81-99,IL,6518,20,76,104,-28,14,34,44,91,113
353-20,,51,53,36,50,81-99,IL,5754,27,76,108,-34,15,37,44,91,113
353-22,,51,53,36,50,81-99,IL,4820,,76,107,-32,13,44,29,89,113
353-24,,51,53,36,50,81-99,IL,5170,19,73,104,-29,20,46,50,93,113
353-26,,51,53,36,50,81-99,IL,4309,23,71,105,-28,21,44,52,93,113
353-28,,51,53,51,53,78-84,IL,4491,22,74,105,-31,13,49,53,88,113
353-30,,54,55,54,55,76-81,IL,3212,23,68,105,-28,26,44,55,94,113
353-31,,,,,,,,1,,,,112,112,112,112,112,112
353-32,,56,57,56,57,74-79,IL,3797,21,72,106,-33,18,46,59,91,113
353-33,,,,,,,,1,,,,112,112,112,112,112,112
353-34,,58,60,58,60,71-77,IL,2657,20,70,104,-28,23,50,61,94,113
353-36,,61,62,61,62,69-74,IL,1977,19,63,106,-22,32,49,61,96,113
353-38,,63,64,63,?,60-72,IL,2360,19,72,108,-31,21,63,63,93,113
353-40,,63,64,63,64,67-72,IL,1525,16,64,104,-26,31,63,66,96,113
353-42,,,,65,?,58-70,IL,1912,19,61,105,-35,30,65,66,92,113
353-44,,66,67,66,67,64-69,IL,1191,18,62,104,-37,32,66,66,94,113
353-46,,,,68,?,55-67,IL,1353,11,65,107,-24,29,68,51,95,113
353-47,,,,,,,,1,,,,111,111,111,111,111,111
353-48,,,,69,?,54-66,IL,1003,19,58,103,-23,39,69,69,97,113
353-50,,,,70,?,53-65,IL,949,15,57,107,-23,39,70,54,97,113
353-52,,71,72,71,72,59-64,IL,732,11,53,103,-21,44,72,72,97,113
353-54,,,,73,?,50-62,IL,429,,49,105,-17,49,77,76,98,113
353-56,,,,73,?,50-62,IL,771,12,53,102,-16,43,73,74,96,113
353-58,,,,74,?,49-61,IL,603,6,49,105,-19,47,74,74,97,113
353-60,,,,75,?,48-60,IL,462,8,45,98,-9,54,75,76,99,113
353-62,,,,76,?,47-59,IL,444,3,46,96,-10,53,76,76,100,113
353-64,,77,78,77,78,53-58,IL,461,,46,107,-21,51,77,76,97,113
353-66,,,,79,?,44-56,IL,365,,50,97,-7,49,79,54,100,113
353-68,,80,81,80,81,50-55,IL,236,6,44,99,-17,58,80,80,102,113
353-70,,,,82,?,41-53,IL,212,,41,97,-8,60,82,48,101,113
353-72,,83,84,83,84,47-52,IL,226,,48,99,-3,53,83,83,101,113
353-74,,85,86,85,86,45-50,IL,187,,42,95,3,61,85,85,104,113
353-76,,,,87,?,36-48,IL,152,1,43,96,1,60,86,82,103,113
353-78,,,,87,?,36-48,IL,137,8,33,88,7,69,87,89,103,113
353-80,,,,88,?,23-31,IL,174,,46,94,-3,56,88,88,103,113
353-82,,,,89,92,27-30,IL,98,,43,104,-14,61,89,89,104,113
353-83,,,,,,,,1,,,,113,113,113,113,113,113
353-84,,,,89,92,27-30,IL,106,2,46,97,2,58,90,92,104,113
353-86,,,,89,92,27-30,IL,91,,41,100,3,60,92,91,102,113
353-88,,,,93,?,18-26,IL,91,,49,97,6,54,93,93,103,113
353-89,,,,,,,,1,,,,112,112,112,112,112,112
353-90,,,,95,?,16-24,IL,56,,37,95,11,68,95,95,105,113
353-92,,,,97,98,21-22,IL,52,,44,86,21,58,96,96,103,112
353-94,,,,98,?,13-21,IL,43,,35,95,6,68,98,98,103,113
353-96,,,,100,?,11-19,IL,31,,25,81,25,80,100,98,105,113
353-98,,,,102,103,16-17,IL,33,,35,92,16,70,102,101,106,112
353-99,,,,,,,,1,,,,113,113,113,113,113,113
354-01,,,,36,50,81-99,IL,6130,23,76,107,-31,9,24,43,86,113
354-02,,,,104,105,14-15,IL,32,,22,93,19,83,104,103,106,113
354-03,,,,36,50,81-99,IL,5485,26,77,106,-33,6,24,38,83,113
354-04,,,,105,107,12-14,IL,16,,13,90,21,93,105,105,107,112
354-05,,,,36,50,81-99,IL,5101,27,77,107,-28,5,28,42,83,113
354-06,,,,107,109,10-12,IL,17,,15,77,35,92,107,107,108,112
354-07,,,,36,50,81-99,IL,4906,30,77,107,-35,4,28,24,82,113
354-08,,,,109,111,8-10,IL,9,,17,82,30,92,109,109,110,112
354-09,,,,36,50,81-99,IL,4812,27,77,105,-31,3,27,39,81,113
354-10,,,,36,50,81-99,IL,4900,24,77,108,-29,3,25,40,80,113
354-12,,,,36,50,81-99,IL,5747,19,76,107,-35,13,40,43,90,113
354-14,,,,36,50,81-99,IL,5935,18,77,106,-37,12,65,45,89,113
354-15,,,,,,,,1,,,,112,112,112,112,112,112
354-16,,,,36,50,81-99,IL,6043,30,76,108,-28,14,37,43,90,113
354-18,,,,36,50,81-99,IL,5606,22,76,110,-34,13,42,43,90,113
354-19,,,,,,,,1,,,,113,113,113,113,113,113
354-20,,,,36,50,81-99,IL,5288,26,75,108,-32,16,33,48,91,113
354-22,,,,36,50,81-99,IL,4969,25,74,109,-32,17,43,45,91,113
354-24,,,,36,50,81-99,IL,4245,25,72,110,-30,20,43,49,93,113
354-26,,,,51,?,72-84,IL,4256,,69,106,-24,25,45,33,95,113
354-28,,52,53,52,53,78-83,IL,5367,27,76,107,-40,10,41,47,86,113
354-30,,54,55,54,55,76-81,IL,3334,21,68,110,-30,26,44,56,95,113
354-32,,56,57,56,57,74-79,IL,3138,20,68,105,-31,26,46,56,94,113
354-34,,58,60,58,60,71-77,IL,2560,21,67,109,-35,27,47,59,94,113
354-36,,61,62,61,62,69-74,IL,2073,19,62,107,-30,33,49,61,96,113
354-38,,63,64,63,?,60-72,IL,1814,20,61,106,-28,34,63,65,95,113
354-40,,63,64,63,64,67-72,IL,2088,16,77,105,-34,9,63,66,87,113
354-41,,,,,,,,1,70,70,70,43,43,43,113,113,113
354-42,,,,65,?,58-70,IL,1873,18,69,108,-41,19,64,66,89,113
354-43,,,,,,,,1,,,,112,112,112,112,112,112
354-44,,66,67,66,67,64-69,IL,1426,17,64,102,-28,31,66,66,96,113
354-46,,,,68,?,55-67,IL,1045,17,57,99,-25,39,67,31,96,113
354-48,,,,69,?,54-66,IL,1196,18,64,114,-36,31,68,69,95,113
354-50,,,,70,?,53-65,IL,870,14,59,103,-18,37,71,70,97,113
354-52,,71,72,71,72,59-64,IL,744,7,53,103,-15,44,72,73,98,113
354-54,,,,73,?,50-62,IL,376,14,46,101,-18,53,77,77,99,113
354-56,,,,73,?,50-62,IL,617,15,48,97,-9,50,73,34,99,113
354-58,,,,74,?,49-61,IL,613,3,50,100,-22,49,74,74,99,113
354-60,,,,75,?,48-60,IL,477,11,43,98,-6,56,75,75,100,113
354-62,,,,76,?,47-59,IL,437,15,42,115,-36,57,76,77,100,113
354-64,,77,78,77,78,53-58,IL,421,12,49,106,-19,50,77,77,99,113
354-66,,,,79,?,44-56,IL,287,15,49,100,-10,52,79,79,101,113
354-68,,80,81,80,81,50-55,IL,358,,52,100,-24,48,80,59,101,113
354-70,,,,82,?,41-53,IL,209,1,36,98,3,65,82,82,102,113
354-72,,83,84,83,84,47-52,IL,190,1,35,101,9,67,83,84,102,113
354-74,,85,86,85,86,45-50,IL,222,,47,97,5,55,85,47,103,113
354-76,,,,87,?,36-48,IL,133,1,39,93,4,63,86,87,103,113
354-78,,,,87,?,36-48,IL,136,1,37,97,10,66,87,88,103,113
354-80,,,,88,?,23-31,IL,182,1,45,99,5,57,88,88,103,113
354-82,,,,89,92,27-30,IL,143,1,49,94,4,54,89,90,104,113
354-84,,,,89,92,27-30,IL,134,,48,91,7,55,90,66,104,113
354-86,,,,89,92,27-30,IL,136,,46,93,8,57,92,88,104,113
354-88,,,,93,?,18-26,IL,97,,36,94,8,67,93,93,103,113
354-89,,,,,,,,1,1,1,1,112,112,112,113,113,113
354-90,,,,95,?,16-24,IL,75,,42,95,11,61,95,95,104,113
354-92,,,,97,98,21-22,IL,35,1,21,88,13,80,96,97,101,112
354-94,,,,98,?,13-21,IL,75,,37,99,9,67,98,98,105,113
354-96,,,,100,?,11-19,IL,32,,26,91,14,78,100,100,105,113
354-97,,,,,,,,1,,,,112,112,112,112,112,112
354-98,,,,102,104,15-17,IL,55,,28,94,18,76,102,101,105,113
355-01,,51,53,36,50,81-99,IL,4380,,76,109,-28,5,26,20,82,113
355-02,,,,104,105,14-15,IL,30,,8,79,25,96,104,103,104,109
355-03,,51,53,36,50,81-99,IL,5181,25,77,107,-29,7,80,41,84,113
355-04,,,,105,107,12-14,IL,23,,31,84,26,76,105,105,108,112
355-05,,51,53,36,50,81-99,IL,4875,27,77,106,-31,9,28,43,87,113
355-06,,,,107,109,10-12,IL,19,,11,84,27,97,107,107,109,112
355-07,,51,53,36,50,81-99,IL,4845,34,77,104,-30,4,26,41,81,113
355-08,,,,109,111,8-10,IL,15,,15,76,35,95,109,108,110,113
355-09,,51,53,36,50,81-99,IL,5045,,77,105,-29,2,41,9,79,113
355-10,,51,53,36,50,81-99,IL,5147,25,77,106,-30,6,26,40,83,113
355-12,,51,53,36,50,81-99,IL,6059,19,75,105,-29,15,38,43,90,113
355-14,,51,53,36,50,81-99,IL,6321,21,76,108,-30,14,45,42,91,113
355-15,,,,,,,,2,,36,73,39,75,111,111,111,112
355-16,,51,53,36,50,81-99,IL,6380,24,75,109,-33,15,30,43,91,113
355-18,,51,53,36,50,81-99,IL,5600,19,77,111,-35,10,41,45,87,113
355-20,,51,53,36,50,81-99,IL,4640,25,73,107,-29,18,34,40,91,113
355-22,,51,53,36,50,81-99,IL,5837,26,76,106,-33,14,35,49,91,113
355-24,,51,53,36,50,81-99,IL,4299,22,71,111,-31,22,37,49,94,113
355-26,,51,53,36,50,81-99,IL,5058,24,74,113,-32,15,42,44,90,113
355-28,,51,53,51,53,78-84,IL,4929,24,75,107,-35,11,44,51,87,113
355-29,,,,,,,,1,,,,113,113,113,113,113,113
355-30,,54,55,54,55,76-81,IL,3526,22,71,105,-28,22,43,56,93,113
355-32,,56,58,56,58,73-79,IL,2741,23,65,109,-26,31,53,61,97,113
355-34,,59,60,59,60,71-76,IL,2272,20,62,103,-28,34,49,62,96,113
355-36,,61,62,61,62,69-74,IL,1946,21,60,102,-25,37,55,64,97,113
355-38,,63,64,63,?,60-72,IL,1720,16,63,109,-30,32,62,66,96,113
355-40,,63,64,63,64,67-72,IL,2142,18,78,106,-32,7,63,65,86,113
355-42,,,,65,?,58-70,IL,2566,19,75,110,-35,9,65,65,84,113
355-44,,66,67,66,67,64-69,IL,1287,,61,104,-30,33,66,51,95,113
355-46,,,,68,?,55-67,IL,1190,17,55,101,-25,41,68,68,97,113
355-48,,,,69,?,54-66,IL,1382,12,62,106,-25,34,69,70,96,113
355-50,,,,70,?,53-65,IL,1035,17,57,104,-19,40,70,70,97,113
355-52,,71,72,71,72,59-64,IL,1496,6,55,103,-17,41,71,71,96,113
355-54,,,,73,?,50-62,IL,392,13,42,114,-35,58,77,78,101,113
355-55,,,,,,,,1,1,1,1,111,111,111,112,112,112
355-56,,,,73,?,50-62,IL,693,7,51,101,-18,46,73,73,97,113
355-58,,,,74,?,49-61,IL,607,8,50,102,-16,48,74,74,98,113
355-59,,,,,,,,1,,,,111,111,111,111,111,111
355-60,,,,75,?,48-60,IL,421,1,43,100,-8,57,75,73,100,113
355-62,,,,76,?,47-59,IL,369,11,42,100,-3,57,76,77,100,113
355-64,,77,78,77,78,53-58,IL,372,4,39,96,-7,61,77,79,101,113
355-66,,,,79,?,44-56,IL,355,2,53,108,-6,47,79,79,100,113
355-68,,80,81,80,81,50-55,IL,292,,46,100,-6,54,80,49,101,113
355-70,,82,83,82,83,48-53,IL,225,13,44,96,4,57,82,83,101,113
355-72,,,,84,?,39-51,IL,210,,41,99,1,59,83,64,101,113
355-73,,,,,,,,1,,,,111,111,111,111,111,111
355-74,,85,86,85,86,45-50,IL,165,3,32,98,12,70,85,84,102,113
355-76,,,,87,?,36-48,IL,141,2,35,99,-6,66,87,87,102,113
355-77,,,,,,,,1,1,1,1,111,111,111,112,112,112
355-78,,,,87,?,36-48,IL,125,1,34,97,7,69,87,88,103,113
355-80,,,,88,?,23-31,IL,137,1,46,94,7,57,88,87,103,113
355-82,,,,89,92,27-30,IL,82,,43,89,14,60,89,89,104,113
355-84,,,,89,92,27-30,IL,100,4,44,95,10,60,91,93,105,112
355-86,,,,89,92,27-30,IL,124,,49,108,4,54,92,92,104,113
355-87,,,,,,,,1,1,1,1,111,111,111,112,112,112
355-88,,,,93,?,18-26,IL,115,,53,108,-9,50,93,92,104,113
355-90,,,,95,?,16-24,IL,80,,43,102,-2,60,95,95,104,113
355-92,,,,97,98,21-22,IL,67,,40,93,9,63,97,96,104,113
355-94,,,,98,?,13-21,IL,51,1,39,99,5,66,98,98,105,112
355-96,,,,100,?,11-19,IL,38,,24,91,17,79,100,99,104,113
355-97,,,,,,,,1,1,1,1,112,112,112,113,113,113
355-98,,,,102,104,15-17,IL,37,,31,91,19,73,102,100,105,113
356-01,,,,36,50,81-99,IL,4735,30,77,105,-36,4,24,42,81,113
356-02,,,,104,106,13-15,IL,33,,22,88,22,84,104,103,106,112
356-03,,,,36,50,81-99,IL,4962,25,77,107,-30,5,25,39,83,113
356-04,,,,106,107,12-13,IL,16,,17,83,23,90,106,106,107,113
356-05,,,,36,50,81-99,IL,5062,27,76,107,-31,6,24,40,83,113
356-06,,,,107,109,10-12,IL,30,,13,85,27,95,107,107,108,112
356-07,,,,36,50,81-99,IL,4860,24,76,105,-34,8,27,42,85,113
356-08,,,,109,111,8-10,IL,14,,5,63,48,104,109,109,110,113
356-09,,,,36,50,81-99,IL,5018,24,77,107,-49,8,27,42,85,113
356-10,,,,36,50,81-99,IL,6483,27,77,104,-28,10,27,42,87,113
356-12,,,,36,50,81-99,IL,6461,21,77,106,-36,13,31,44,90,113
356-14,,,,36,50,81-99,IL,5937,27,77,108,-41,11,37,49,89,113
356-15,,,,,,,,1,,,,112,112,112,112,112,112
356-16,,,,36,50,81-99,IL,6530,22,75,106,-32,14,31,45,90,113
356-18,,,,36,50,81-99,IL,5547,27,78,106,-31,9,39,48,87,113
356-20,,,,36,50,81-99,IL,5739,25,74,105,-29,17,34,44,92,113
356-22,,,,36,50,81-99,IL,5525,24,76,111,-29,14,39,46,91,113
356-24,,,,36,50,81-99,IL,4416,22,72,104,-33,22,53,52,94,113
356-26,,,,51,?,72-84,IL,4585,21,73,105,-31,18,40,53,91,113
356-28,,52,53,52,53,78-83,IL,5092,26,75,111,-32,11,44,52,87,113
356-30,,54,55,54,55,76-81,IL,3879,21,73,104,-30,18,48,56,92,113
356-32,,56,58,56,58,73-79,IL,3800,20,73,104,-31,17,51,57,91,113
356-33,,,,,,,,1,2,2,2,111,111,111,113,113,113
356-34,,59,60,59,60,71-76,IL,2131,23,65,111,-29,31,48,62,96,113
356-36,,61,62,61,62,69-74,IL,2130,22,67,105,-25,28,61,61,95,113
356-38,,63,64,63,?,60-72,IL,2017,,70,105,-33,22,62,48,93,113
356-39,,,,,,,,1,,,,112,112,112,112,112,112
356-40,,63,64,63,64,67-72,IL,1971,16,76,105,-35,10,63,66,87,113
356-42,,,,65,?,58-70,IL,1930,18,72,108,-33,15,65,65,87,113
356-44,,66,67,66,67,64-69,IL,1643,,65,103,-28,29,67,52,95,113
356-46,,,,68,?,55-67,IL,1247,18,62,115,-37,33,68,67,96,113
356-47,,,,,,,,1,2,2,2,111,111,111,113,113,113
356-48,,,,69,?,54-66,IL,1015,17,56,106,-22,41,69,62,97,113
356-50,,,,70,?,53-65,IL,885,16,56,102,-19,41,70,45,97,113
356-52,,71,72,71,72,59-64,IL,751,12,54,100,-15,43,72,53,97,113
356-54,,,,73,?,50-62,IL,377,4,47,100,-13,52,77,71,100,113
356-56,,,,73,?,50-62,IL,1208,8,62,103,-24,31,73,72,93,113
356-58,,,,74,?,49-61,IL,695,13,55,102,-37,40,74,63,95,113
356-60,,,,75,?,48-60,IL,491,2,46,100,-7,52,75,75,99,113
