451-01,,,,36,50,81-99,TX,7066,30,78,107,-28,4,26,38,82,113
451-02,,,,69,?,54-66,TX,935,14,54,106,-26,40,69,64,94,113
451-03,,,,36,50,81-99,TX,7155,23,78,106,-28,5,24,40,83,113
451-04,,,,69,?,54-66,TX,974,11,58,102,-17,36,70,70,94,113
451-05,,,,36,50,81-99,TX,6881,27,77,107,-39,4,24,37,81,113
451-06,,,,70,?,53-65,TX,830,,51,101,-18,43,70,53,94,113
451-07,,,,36,50,81-99,TX,6963,27,77,109,-28,4,23,38,82,112
451-08,,,,70,?,53-65,TX,755,14,57,101,-25,36,70,71,94,113
451-09,,,,36,50,81-99,TX,6925,30,77,106,-28,4,25,39,81,113
451-10,,,,36,50,81-99,TX,6693,24,76,107,-30,5,26,38,81,112
451-11,,,,71,?,52-64,TX,698,10,51,106,-22,43,71,71,95,113
451-12,,,,36,50,81-99,TX,5752,23,75,105,-31,9,25,34,85,113
451-13,,,,71,?,52-64,TX,616,12,48,103,-20,45,71,71,94,113
451-14,,,,36,50,81-99,TX,5148,25,76,104,-36,9,32,41,85,113
451-15,,,,72,?,51-63,TX,562,12,44,108,-28,51,72,72,96,113
451-16,,,,36,50,81-99,TX,5423,23,75,104,-28,9,29,41,85,113
451-17,,,,73,?,50-62,TX,5050,19,84,108,-27,0,71,72,84,113
451-18,,,,36,50,81-99,TX,5439,20,76,106,-46,9,37,39,85,113
451-19,,,,73,?,50-62,TX,465,7,38,94,0,56,73,73,95,113
451-20,,,,36,50,81-99,TX,5883,22,76,107,-35,11,29,43,87,113
451-21,,,,73,?,50-62,TX,900,10,58,104,-23,33,72,73,92,113
451-22,,,,36,50,81-99,TX,5769,23,76,106,-32,10,31,42,86,113
451-23,,,,73,?,50-62,TX,726,5,58,103,-25,35,73,73,93,113
451-24,,,,36,50,81-99,TX,5748,29,75,106,-35,10,35,42,86,113
451-25,,,,74,?,49-61,TX,468,7,52,107,-24,43,73,74,95,113
451-26,,,,36,50,81-99,TX,6304,17,75,106,-37,13,49,41,88,113
451-27,,,,74,?,49-61,TX,633,7,52,106,-25,41,74,74,94,112
451-28,,,,36,50,81-99,TX,6026,20,75,109,-26,13,38,43,88,113
451-29,,,,74,?,49-61,TX,540,11,49,114,-37,45,74,74,95,113
451-30,,,,36,50,81-99,TX,5339,19,73,104,-31,16,32,43,89,113
451-31,,,,75,?,48-60,TX,783,,60,99,-8,35,75,21,96,113
451-32,,,,36,50,81-99,TX,5557,20,75,111,-29,14,33,46,89,113
451-33,,,,75,?,48-60,TX,689,2,59,104,-21,36,75,75,96,113
451-34,,,,36,50,81-99,TX,5257,,75,107,-32,14,32,29,90,113
451-35,,,,76,?,47-59,TX,372,1,45,113,-33,51,75,76,96,113
451-36,,,,36,50,81-99,TX,4571,20,72,109,-30,18,39,45,91,113
451-37,,,,76,?,47-59,TX,377,2,43,115,-36,53,76,76,96,113
451-38,,,,36,50,81-99,TX,4388,23,73,108,-27,17,44,45,91,113
451-39,,,,76,?,47-59,TX,314,2,42,100,-13,54,76,76,96,113
451-40,,,,36,50,81-99,TX,5092,24,74,113,-29,14,36,47,89,113
451-41,,,,77,?,46-58,TX,351,,41,115,-37,54,77,68,96,113
451-42,,,,36,50,81-99,TX,5255,22,73,110,-31,16,36,46,89,113
451-43,,,,78,?,45-57,TX,296,1,42,93,-10,55,78,77,98,113
451-44,,,,36,50,81-99,TX,4684,22,72,106,-29,18,39,47,90,113
451-45,,,,78,?,45-57,TX,284,,42,102,-11,55,78,78,97,113
451-46,,,,36,50,81-99,TX,4084,,69,106,-28,21,38,32,91,113
451-47,,,,79,?,44-56,TX,266,,39,99,-8,58,79,51,97,113
451-48,,,,36,50,81-99,TX,3578,22,70,106,-25,22,38,51,92,113
451-49,,,,80,?,43-55,TX,287,,40,92,-2,56,80,80,97,113
451-50,,,,36,50,81-99,TX,3971,20,72,104,-34,16,44,45,88,113
451-51,,,,80,?,43-55,TX,275,1,47,102,-21,50,80,80,98,113
451-52,,,,36,50,81-99,TX,3577,,70,103,-29,20,40,38,90,113
451-53,,,,81,?,42-54,TX,263,,43,98,-8,55,81,54,98,113
451-54,,,,51,?,72-84,TX,4590,26,74,105,-32,10,42,43,85,113
451-55,,,,81,?,42-54,TX,253,,47,100,-5,51,81,81,98,112
451-56,,,,52,?,71-83,TX,3896,22,71,104,-35,17,53,52,89,113
451-57,,,,82,?,41-53,TX,231,,39,97,-3,58,82,72,98,113
451-58,,53,54,54,?,69-81,TX,2882,24,70,103,-29,21,44,52,92,113
451-59,,,,83,?,40-52,TX,205,,39,104,-18,58,82,79,98,113
451-60,,,,55,?,68-80,TX,3991,18,73,106,-30,12,48,54,86,113
451-61,,,,83,?,40-52,TX,157,,32,96,6,67,83,79,99,113
451-62,,,,55,?,68-80,TX,5097,21,77,110,-36,6,47,55,84,113
451-63,,,,83,?,40-52,TX,163,,36,93,3,62,83,83,99,112
451-64,,,,56,?,67-79,TX,2456,23,66,105,-35,25,47,56,92,113
451-65,,,,83,?,40-52,TX,169,1,34,100,-17,64,83,58,98,113
451-66,,,,57,?,66-78,TX,2629,19,68,107,-33,22,47,57,91,113
451-67,,,,84,?,39-51,TX,137,,34,90,14,63,84,52,97,112
451-68,,,,58,?,65-77,TX,2285,18,67,103,-30,24,64,60,92,113
451-69,,,,84,?,39-51,TX,168,3,41,97,-4,58,84,75,99,112
451-70,,,,59,?,64-76,TX,2248,20,66,108,-29,26,54,59,93,113
451-71,,,,85,?,38-50,TX,145,,37,98,5,63,85,83,100,113
451-72,,,,60,?,63-75,TX,1945,20,63,102,-28,30,50,62,93,113
451-73,,,,85,?,38-50,TX,168,,36,92,0,63,85,85,100,113
451-74,,,,61,?,62-74,TX,2384,19,69,110,-29,21,55,62,91,113
451-75,,,,85,?,38-50,TX,139,1,34,90,6,64,85,45,99,112
451-76,,,,62,?,61-73,TX,2073,19,67,110,-28,24,55,66,92,113
451-77,,,,86,?,37-49,TX,135,,38,93,4,61,86,86,99,113
451-78,,,,63,?,60-72,TX,1318,19,58,104,-27,34,63,49,93,113
451-79,,,,86,?,37-49,TX,124,,37,96,-9,61,86,85,99,113
451-80,,,,63,?,60-72,TX,1840,19,69,105,-30,21,63,65,90,113
451-81,,,,87,?,36-48,TX,94,2,30,94,5,70,87,86,101,113
451-82,,,,63,?,60-72,TX,1660,15,75,109,-31,11,63,66,87,113
451-83,,,,87,?,36-48,TX,109,6,32,98,-10,68,87,88,101,113
451-84,,,,64,?,59-71,TX,1349,18,63,109,-34,29,65,66,92,113
451-85,,,,87,?,36-48,TX,163,,42,98,5,58,87,87,100,113
451-86,,,,65,?,58-70,TX,1859,18,69,112,-31,17,63,66,86,113
