804-12,,,,,,,,1,,,,111,111,111,111,111,111
804-17,,,,,,,,1,1,1,1,111,111,111,112,112,112
804-26,,,,,,,,1,,,,111,111,111,111,111,111
804-32,,,,,,,,1,1,1,1,111,111,111,112,112,112
804-33,,,,,,,,1,,,,112,112,112,112,112,112
804-36,,,,,,,,1,,,,112,112,112,112,112,112
804-39,,,,,,,,1,,,,112,112,112,112,112,112
804-42,,,,,,,,1,,,,112,112,112,112,112,112
804-43,,,,,,,,1,,,,112,112,112,112,112,112
804-50,,,,,,,,1,,,,112,112,112,112,112,112
804-51,,,,,,,,1,,,,112,112,112,112,112,112
804-54,,,,,,,,1,1,1,1,112,112,112,113,113,113
804-65,,,,,,,,1,,,,112,112,112,112,112,112
804-68,,,,,,,,1,56,56,56,57,57,57,113,113,113
804-77,,,,,,,,1,,,,112,112,112,112,112,112
804-85,,,,,,,,1,,,,112,112,112,112,112,112
804-89,,,,,,,,1,,,,113,113,113,113,113,113
804-90,,,,,,,,1,,,,113,113,113,113,113,113
805-03,,,,,,,,1,,,,112,112,112,112,112,112
805-09,,,,,,,,1,2,2,2,111,111,111,113,113,113
805-15,,,,,,,,1,,,,112,112,112,112,112,112
805-20,,,,,,,,1,1,1,1,111,111,111,112,112,112
805-25,,,,,,,,2,,,,112,112,112,112,112,112
805-35,,,,,,,,1,,,,112,112,112,112,112,112
805-36,,,,,,,,2,,,1,112,112,112,112,112,113
805-37,,,,,,,,1,,,,113,113,113,113,113,113
805-39,,,,,,,,1,,,,112,112,112,112,112,112
805-54,,,,,,,,1,,,,112,112,112,112,112,112
805-56,,,,,,,,1,90,90,90,23,23,23,113,113,113
805-84,,,,,,,,1,1,1,1,112,112,112,113,113,113
805-89,,,,,,,,1,,,,112,112,112,112,112,112
805-90,,,,,,,,1,,,,112,112,112,112,112,112
805-91,,,,,,,,1,,,,113,113,113,113,113,113
806-04,,,,,,,,1,,,,111,111,111,111,111,111
806-08,,,,,,,,1,,,,112,112,112,112,112,112
806-15,,,,,,,,1,,,,112,112,112,112,112,112
806-16,,,,,,,,1,1,1,1,112,112,112,113,113,113
806-17,,,,,,,,1,1,1,1,112,112,112,113,113,113
806-20,,,,,,,,1,,,,112,112,112,112,112,112
806-21,,,,,,,,1,1,1,1,111,111,111,112,112,112
806-22,,,,,,,,1,,,,112,112,112,112,112,112
806-36,,,,,,,,1,,,,111,111,111,111,111,111
806-40,,,,,,,,1,,,,111,111,111,111,111,111
806-42,,,,,,,,2,,,1,111,111,112,112,112,112
806-45,,,,,,,,1,,,,112,112,112,112,112,112
806-51,,,,,,,,1,,,,112,112,112,112,112,112
806-57,,,,,,,,1,,,,112,112,112,112,112,112
806-59,,,,,,,,1,1,1,1,112,112,112,113,113,113
806-61,,,,,,,,1,1,1,1,111,111,111,112,112,112
806-75,,,,,,,,1,,,,112,112,112,112,112,112
806-84,,,,,,,,1,,,,112,112,112,112,112,112
806-94,,,,,,,,1,71,71,71,42,42,42,113,113,113
806-95,,,,,,,,1,1,1,1,111,111,111,112,112,112
807-02,,,,,,,,1,1,1,1,111,111,111,112,112,112
807-17,,,,,,,,1,1,1,1,112,112,112,113,113,113
807-20,,,,,,,,1,70,70,70,43,43,43,113,113,113
807-40,,,,,,,,1,1,1,1,112,112,112,113,113,113
807-59,,,,,,,,1,,,,112,112,112,112,112,112
807-65,,,,,,,,1,1,1,1,112,112,112,113,113,113
807-67,,,,,,,,1,,,,112,112,112,112,112,112
807-70,,,,,,,,1,1,1,1,111,111,111,112,112,112
807-72,,,,,,,,2,,,1,112,112,112,112,112,113
807-75,,,,,,,,1,1,1,1,112,112,112,113,113,113
807-86,,,,,,,,1,1,1,1,111,111,111,112,112,112
807-88,,,,,,,,1,1,1,1,112,112,112,113,113,113
807-90,,,,,,,,1,,,,111,111,111,111,111,111
807-97,,,,,,,,1,,,,112,112,112,112,112,112
808-04,,,,,,,,1,,,,112,112,112,112,112,112
808-15,,,,,,,,1,1,1,1,111,111,111,112,112,112
808-16,,,,,,,,1,,,,113,113,113,113,113,113
808-23,,,,,,,,1,,,,111,111,111,111,111,111
808-30,,,,,,,,1,94,94,94,18,18,18,112,112,112
808-33,,,,,,,,1,1,1,1,112,112,112,113,113,113
808-47,,,,,,,,2,,,1,111,111,112,112,112,112
808-53,,,,,,,,1,,,,112,112,112,112,112,112
808-56,,,,,,,,1,1,1,1,112,112,112,113,113,113
808-70,,,,,,,,1,,,,111,111,111,111,111,111
808-77,,,,,,,,1,,,,112,112,112,112,112,112
808-78,,,,,,,,1,1,1,1,112,112,112,113,113,113
808-79,,,,,,,,1,,,,112,112,112,112,112,112
808-82,,,,,,,,2,1,19,37,76,93,111,112,112,113
808-86,,,,,,,,1,1,1,1,111,111,111,112,112,112
808-92,,,,,,,,1,1,1,1,111,111,111,112,112,112
808-97,,,,,,,,1,1,1,1,112,112,112,113,113,113
809-01,,,,,,,,1,,,,111,111,111,111,111,111
809-02,,,,,,,,1,,,,112,112,112,112,112,112
809-20,,,,,,,,1,1,1,1,111,111,111,112,112,112
809-22,,,,,,,,1,1,1,1,111,111,111,112,112,112
809-35,,,,,,,,1,,,,111,111,111,111,111,111
809-45,,,,,,,,1,,,,111,111,111,111,111,111
809-48,,,,,,,,1,1,1,1,112,112,112,113,113,113
809-49,,,,,,,,1,,,,112,112,112,112,112,112
809-52,,,,,,,,1,1,1,1,111,111,111,112,112,112
809-65,,,,,,,,1,,,,113,113,113,113,113,113
809-68,,,,,,,,1,,,,111,111,111,111,111,111
809-70,,,,,,,,1,,,,112,112,112,112,112,112
809-75,,,,,,,,1,1,1,1,112,112,112,113,113,113
809-76,,,,,,,,1,,,,112,112,112,112,112,112
809-81,,,,,,,,2,,,1,111,111,112,112,112,112
809-87,,,,,,,,1,1,1,1,111,111,111,112,112,112
809-89,,,,,,,,1,1,1,1,111,111,111,112,112,112
809-93,,,,,,,,1,,,,112,112,112,112,112,112
809-96,,,,,,,,1,,,,111,111,111,111,111,111
810-11,,,,,,,,1,84,84,84,28,28,28,112,112,112
810-12,,,,,,,,1,,,,111,111,111,111,111,111
810-19,,,,,,,,1,1,1,1,111,111,111,112,112,112
810-26,,,,,,,,1,,,,112,112,112,112,112,112
810-27,,,,,,,,1,,,,111,111,111,111,111,111
810-37,,,,,,,,1,,,,111,111,111,111,111,111
810-41,,,,,,,,1,1,1,1,112,112,112,113,113,113
810-44,,,,,,,,1,1,1,1,112,112,112,113,113,113
810-47,,,,,,,,1,,,,113,113,113,113,113,113
810-48,,,,,,,,1,,,,111,111,111,111,111,111
810-59,,,,,,,,1,,,,112,112,112,112,112,112
810-60,,,,,,,,1,64,64,64,49,49,49,113,113,113
810-64,,,,,,,,1,76,76,76,37,37,37,113,113,113
810-69,,,,,,,,1,1,1,1,111,111,111,112,112,112
810-74,,,,,,,,1,1,1,1,112,112,112,113,113,113
810-75,,,,,,,,1,,,,111,111,111,111,111,111
810-84,,,,,,,,1,,,,112,112,112,112,112,112
810-96,,,,,,,,1,,,,112,112,112,112,112,112
811-07,,,,,,,,1,,,,112,112,112,112,112,112
811-12,,,,,,,,1,1,1,1,111,111,111,112,112,112
811-22,,,,,,,,1,84,84,84,28,28,28,112,112,112
811-24,,,,,,,,1,,,,112,112,112,112,112,112
811-25,,,,,,,,1,,,,112,112,112,112,112,112
811-26,,,,,,,,1,60,60,60,53,53,53,113,113,113
811-32,,,,,,,,1,,,,111,111,111,111,111,111
811-38,,,,,,,,1,1,1,1,112,112,112,113,113,113
811-39,,,,,,,,1,1,1,1,111,111,111,112,112,112
811-46,,,,,,,,1,1,1,1,112,112,112,113,113,113
811-51,,,,,,,,1,,,,111,111,111,111,111,111
811-55,,,,,,,,1,,,,112,112,112,112,112,112
811-59,,,,,,,,1,1,1,1,112,112,112,113,113,113
811-75,,,,,,,,1,1,1,1,111,111,111,112,112,112
811-82,,,,,,,,1,1,1,1,111,111,111,112,112,112
811-95,,,,,,,,1,,,,111,111,111,111,111,111
811-96,,,,,,,,1,1,1,1,112,112,112,113,113,113
812-02,,,,,,,,1,,,,112,112,112,112,112,112
812-04,,,,,,,,1,,,,112,112,112,112,112,112
812-09,,,,,,,,1,1,1,1,112,112,112,113,113,113
812-10,,,,,,,,1,1,1,1,111,111,111,112,112,112
812-18,,,,,,,,1,,,,111,111,111,111,111,111
812-21,,,,,,,,1,86,86,86,26,26,26,112,112,112
812-55,,,,,,,,1,,,,111,111,111,111,111,111
812-57,,,,,,,,1,,,,111,111,111,111,111,111
812-81,,,,,,,,1,,,,111,111,111,111,111,111
812-85,,,,,,,,1,1,1,1,111,111,111,112,112,112
813-10,,,,,,,,1,,,,112,112,112,112,112,112
813-18,,,,,,,,1,,,,112,112,112,112,112,112
813-34,,,,,,,,1,,,,111,111,111,111,111,111
813-39,,,,,,,,1,,,,112,112,112,112,112,112
813-41,,,,,,,,2,1,1,1,111,111,112,112,112,113
813-45,,,,,,,,1,,,,111,111,111,111,111,111
813-46,,,,,,,,1,,,,113,113,113,113,113,113
813-47,,,,,,,,1,,,,111,111,111,111,111,111
813-53,,,,,,,,1,1,1,1,111,111,111,112,112,112
813-59,,,,,,,,1,,,,112,112,112,112,112,112
813-70,,,,,,,,1,,,,112,112,112,112,112,112
813-72,,,,,,,,1,,,,112,112,112,112,112,112
813-74,,,,,,,,1,,,,112,112,112,112,112,112
813-76,,,,,,,,1,,,,112,112,112,112,112,112
813-84,,,,,,,,1,1,1,1,111,111,111,112,112,112
813-85,,,,,,,,1,,,,111,111,111,111,111,111
813-88,,,,,,,,1,,,,112,112,112,112,112,112
813-92,,,,,,,,1,1,1,1,111,111,111,112,112,112
814-01,,,,,,,,1,,,,112,112,112,112,112,112
814-04,,,,,,,,1,,,,112,112,112,112,112,112
814-09,,,,,,,,1,,,,113,113,113,113,113,113
814-16,,,,,,,,1,,,,112,112,112,112,112,112
814-22,,,,,,,,2,,,1,111,111,112,112,112,112
814-23,,,,,,,,1,1,1,1,112,112,112,113,113,113
814-28,,,,,,,,1,,,,112,112,112,112,112,112
814-30,,,,,,,,1,,,,112,112,112,112,112,112
814-31,,,,,,,,1,27,27,27,86,86,86,113,113,113
814-49,,,,,,,,1,,,,112,112,112,112,112,112
814-51,,,,,,,,1,2,2,2,111,111,111,113,113,113
814-55,,,,,,,,1,,,,112,112,112,112,112,112
814-57,,,,,,,,1,,,,111,111,111,111,111,111
814-61,,,,,,,,1,,,,111,111,111,111,111,111
814-69,,,,,,,,1,1,1,1,111,111,111,112,112,112
814-71,,,,,,,,1,1,1,1,111,111,111,112,112,112
814-75,,,,,,,,1,,,,112,112,112,112,112,112
814-76,,,,,,,,1,,,,112,112,112,112,112,112
814-87,,,,,,,,1,,,,112,112,112,112,112,112
814-90,,,,,,,,1,,,,112,112,112,112,112,112
814-91,,,,,,,,1,,,,112,112,112,112,112,112
814-92,,,,,,,,1,1,1,1,112,112,112,113,113,113
814-94,,,,,,,,1,,,,111,111,111,111,111,111
815-10,,,,,,,,1,1,1,1,112,112,112,113,113,113
815-11,,,,,,,,1,,,,111,111,111,111,111,111
815-18,,,,,,,,1,86,86,86,26,26,26,112,112,112
815-31,,,,,,,,1,,,,112,112,112,112,112,112
815-36,,,,,,,,1,2,2,2,111,111,111,113,113,113
815-41,,,,,,,,1,,,,112,112,112,112,112,112
815-43,,,,,,,,1,1,1,1,112,112,112,113,113,113
815-48,,,,,,,,1,,,,111,111,111,111,111,111
815-50,,,,,,,,1,,,,111,111,111,111,111,111
815-52,,,,,,,,1,,,,111,111,111,111,111,111
815-53,,,,,,,,1,1,1,1,112,112,112,113,113,113
815-55,,,,,,,,1,,,,112,112,112,112,112,112
815-57,,,,,,,,1,,,,111,111,111,111,111,111
815-69,,,,,,,,2,,,1,111,111,112,111,112,113
815-75,,,,,,,,1,1,1,1,111,111,111,112,112,112
815-77,,,,,,,,1,,,,112,112,112,112,112,112
815-78,,,,,,,,1,1,1,1,111,111,111,112,112,112
815-79,,,,,,,,1,,,,112,112,112,112,112,112
816-03,,,,,,,,1,,,,113,113,113,113,113,113
816-06,,,,,,,,1,1,1,1,111,111,111,112,112,112
816-13,,,,,,,,2,,,1,111,112,113,112,112,113
816-25,,,,,,,,1,,,,113,113,113,113,113,113
816-37,,,,,,,,1,1,1,1,112,112,112,113,113,113
816-38,,,,,,,,1,,,,111,111,111,111,111,111
816-44,,,,,,,,1,1,1,1,111,111,111,112,112,112
816-60,,,,,,,,1,,,,112,112,112,112,112,112
816-62,,,,,,,,1,,,,112,112,112,112,112,112
816-80,,,,,,,,1,1,1,1,111,111,111,112,112,112
816-81,,,,,,,,2,,,1,112,112,112,112,112,113
816-97,,,,,,,,1,1,1,1,111,111,111,112,112,112
817-09,,,,,,,,2,,,1,111,111,112,111,112,113
817-37,,,,,,,,1,,,,112,112,112,112,112,112
817-43,,,,,,,,1,,,,112,112,112,112,112,112
817-50,,,,,,,,2,,35,71,41,76,112,112,112,112
817-52,,,,,,,,1,1,1,1,111,111,111,112,112,112
817-55,,,,,,,,2,,,,111,111,111,111,111,111
817-63,,,,,,,,1,1,1,1,112,112,112,113,113,113
817-64,,,,,,,,1,,,,111,111,111,111,111,111
817-73,,,,,,,,1,,,,111,111,111,111,111,111
817-75,,,,,,,,1,,,,112,112,112,112,112,112
817-76,,,,,,,,1,55,55,55,57,57,57,112,112,112
817-89,,,,,,,,1,1,1,1,111,111,111,112,112,112
817-91,,,,,,,,1,,,,112,112,112,112,112,112
817-97,,,,,,,,1,1,1,1,112,112,112,113,113,113
817-99,,,,,,,,1,1,1,1,112,112,112,113,113,113
818-05,,,,,,,,1,,,,112,112,112,112,112,112
818-13,,,,,,,,1,,,,112,112,112,112,112,112
818-33,,,,,,,,2,,,1,112,112,112,112,112,113
818-44,,,,,,,,1,,,,111,111,111,111,111,111
818-54,,,,,,,,1,,,,112,112,112,112,112,112
818-59,,,,,,,,2,,,,111,111,112,111,111,112
818-60,,,,,,,,1,,,,113,113,113,113,113,113
818-63,,,,,,,,1,,,,111,111,111,111,111,111
818-67,,,,,,,,2,,,1,111,111,111,111,111,112
818-69,,,,,,,,1,67,67,67,45,45,45,112,112,112
818-73,,,,,,,,1,1,1,1,111,111,111,112,112,112
818-75,,,,,,,,1,,,,113,113,113,113,113,113
818-77,,,,,,,,1,1,1,1,112,112,112,113,113,113
818-78,,,,,,,,1,,,,111,111,111,111,111,111
818-80,,,,,,,,1,84,84,84,29,29,29,113,113,113
818-81,,,,,,,,1,,,,112,112,112,112,112,112
818-88,,,,,,,,2,,,,112,112,112,112,112,112
818-89,,,,,,,,1,,,,112,112,112,112,112,112
818-90,,,,,,,,1,,,,112,112,112,112,112,112
818-91,,,,,,,,1,,,,112,112,112,112,112,112
818-93,,,,,,,,1,,,,112,112,112,112,112,112
818-97,,,,,,,,1,86,86,86,26,26,26,112,112,112
819-03,,,,,,,,2,,,1,111,111,112,112,112,112
819-13,,,,,,,,1,71,71,71,41,41,41,112,112,112
819-16,,,,,,,,1,71,71,71,41,41,41,112,112,112
819-36,,,,,,,,1,,,,111,111,111,111,111,111
819-40,,,,,,,,1,,,,111,111,111,111,111,111
819-55,,,,,,,,1,,,,113,113,113,113,113,113
819-62,,,,,,,,1,,,,111,111,111,111,111,111
819-74,,,,,,,,1,,,,111,111,111,111,111,111
819-78,,,,,,,,1,,,,111,111,111,111,111,111
819-80,,,,,,,,2,,17,35,77,94,112,112,112,112
819-85,,,,,,,,1,1,1,1,111,111,111,112,112,112
819-89,,,,,,,,1,,,,112,112,112,112,112,112
819-97,,,,,,,,1,,,,112,112,112,112,112,112
820-02,,,,,,,,1,,,,111,111,111,111,111,111
820-26,,,,,,,,1,,,,112,112,112,112,112,112
820-31,,,,,,,,1,,,,111,111,111,111,111,111
820-34,,,,,,,,1,1,1,1,112,112,112,113,113,113
820-59,,,,,,,,1,,,,111,111,111,111,111,111
820-67,,,,,,,,1,,,,112,112,112,112,112,112
820-70,,,,,,,,1,,,,112,112,112,112,112,112
820-73,,,,,,,,1,,,,111,111,111,111,111,111
820-76,,,,,,,,1,1,1,1,111,111,111,112,112,112
820-84,,,,,,,,1,,,,112,112,112,112,112,112
820-92,,,,,,,,1,,,,112,112,112,112,112,112
820-95,,,,,,,,1,2,2,2,111,111,111,113,113,113
821-05,,,,,,,,1,,,,112,112,112,112,112,112
821-08,,,,,,,,1,,,,111,111,111,111,111,111
821-12,,,,,,,,1,,,,111,111,111,111,111,111
821-19,,,,,,,,1,,,,112,112,112,112,112,112
821-31,,,,,,,,1,,,,112,112,112,112,112,112
821-39,,,,,,,,1,1,1,1,112,112,112,113,113,113
821-43,,,,,,,,1,1,1,1,112,112,112,113,113,113
821-55,,,,,,,,1,1,1,1,111,111,111,112,112,112
821-60,,,,,,,,2,,,1,111,111,112,112,112,112
821-67,,,,,,,,1,,,,111,111,111,111,111,111
821-78,,,,,,,,1,2,2,2,111,111,111,113,113,113
821-88,,,,,,,,1,1,1,1,112,112,112,113,113,113
821-89,,,,,,,,1,1,1,1,112,112,112,113,113,113
822-18,,,,,,,,1,,,,112,112,112,112,112,112
822-22,,,,,,,,2,,,1,111,111,112,111,112,113
822-29,,,,,,,,1,,,,112,112,112,112,112,112
822-30,,,,,,,,1,,,,112,112,112,112,112,112
822-35,,,,,,,,1,,,,112,112,112,112,112,112
822-36,,,,,,,,1,,,,112,112,112,112,112,112
822-47,,,,,,,,1,,,,112,112,112,112,112,112
822-49,,,,,,,,1,,,,112,112,112,112,112,112
822-51,,,,,,,,1,,,,111,111,111,111,111,111
822-56,,,,,,,,1,1,1,1,111,111,111,112,112,112
822-57,,,,,,,,1,,,,111,111,111,111,111,111
822-70,,,,,,,,1,,,,111,111,111,111,111,111
822-74,,,,,,,,1,1,1,1,111,111,111,112,112,112
822-96,,,,,,,,1,48,48,48,65,65,65,113,113,113
823-10,,,,,,,,1,1,1,1,111,111,111,112,112,112
823-12,,,,,,,,1,1,1,1,111,111,111,112,112,112
823-14,,,,,,,,1,,,,112,112,112,112,112,112
823-15,,,,,,,,1,1,1,1,112,112,112,113,113,113
823-31,,,,,,,,1,,,,112,112,112,112,112,112
823-39,,,,,,,,1,1,1,1,111,111,111,112,112,112
823-44,,,,,,,,1,1,1,1,111,111,111,112,112,112
823-55,,,,,,,,2,,37,74,39,75,112,112,112,113
823-65,,,,,,,,1,,,,112,112,112,112,112,112
823-68,,,,,,,,1,,,,111,111,111,111,111,111
823-73,,,,,,,,2,,,1,111,111,112,111,112,113
823-74,,,,,,,,1,,,,112,112,112,112,112,112
823-78,,,,,,,,1,1,1,1,111,111,111,112,112,112
823-90,,,,,,,,1,1,1,1,111,111,111,112,112,112
823-93,,,,,,,,1,72,72,72,40,40,40,112,112,112
823-94,,,,,,,,1,,,,112,112,112,112,112,112
823-99,,,,,,,,2,,42,85,28,70,112,112,112,113
824-01,,,,,,,,2,,32,64,49,80,112,112,112,113
824-18,,,,,,,,1,,,,111,111,111,111,111,111
824-25,,,,,,,,1,,,,113,113,113,113,113,113
824-35,,,,,,,,1,1,1,1,112,112,112,113,113,113
824-37,,,,,,,,1,1,1,1,111,111,111,112,112,112
824-38,,,,,,,,1,,,,113,113,113,113,113,113
824-48,,,,,,,,2,,,,111,111,112,111,111,112
824-51,,,,,,,,1,,,,112,112,112,112,112,112
824-64,,,,,,,,2,,,,111,112,113,111,112,113
824-89,,,,,,,,1,,,,112,112,112,112,112,112
825-10,,,,,,,,1,,,,111,111,111,111,111,111
825-14,,,,,,,,1,,,,112,112,112,112,112,112
825-21,,,,,,,,1,,,,111,111,111,111,111,111
825-49,,,,,,,,1,1,1,1,112,112,112,113,113,113
825-52,,,,,,,,1,,,,112,112,112,112,112,112
825-75,,,,,,,,1,,,,112,112,112,112,112,112
825-80,,,,,,,,1,,,,112,112,112,112,112,112
825-85,,,,,,,,1,,,,112,112,112,112,112,112
825-87,,,,,,,,1,,,,112,112,112,112,112,112
825-90,,,,,,,,1,,,,111,111,111,111,111,111
826-01,,,,,,,,1,,,,112,112,112,112,112,112
826-03,,,,,,,,1,,,,112,112,112,112,112,112
826-07,,,,,,,,1,,,,111,111,111,111,111,111
826-08,,,,,,,,1,,,,111,111,111,111,111,111
826-27,,,,,,,,1,,,,112,112,112,112,112,112
826-39,,,,,,,,1,79,79,79,33,33,33,112,112,112
826-43,,,,,,,,2,,11,23,88,100,112,111,111,112
826-70,,,,,,,,1,71,71,71,41,41,41,112,112,112
826-72,,,,,,,,1,97,97,97,16,16,16,113,113,113
826-77,,,,,,,,1,,,,112,112,112,112,112,112
826-80,,,,,,,,1,,,,112,112,112,112,112,112
826-81,,,,,,,,2,1,1,1,111,111,111,112,112,112
826-85,,,,,,,,1,1,1,1,111,111,111,112,112,112
826-95,,,,,,,,1,1,1,1,111,111,111,112,112,112
827-03,,,,,,,,1,,,,111,111,111,111,111,111
827-21,,,,,,,,1,,,,112,112,112,112,112,112
827-25,,,,,,,,1,69,69,69,43,43,43,112,112,112
827-30,,,,,,,,1,1,1,1,112,112,112,113,113,113
827-53,,,,,,,,1,1,1,1,111,111,111,112,112,112
827-55,,,,,,,,1,47,47,47,65,65,65,112,112,112
827-65,,,,,,,,1,1,1,1,112,112,112,113,113,113
827-67,,,,,,,,1,1,1,1,111,111,111,112,112,112
827-72,,,,,,,,1,1,1,1,112,112,112,113,113,113
827-79,,,,,,,,1,,,,112,112,112,112,112,112
827-98,,,,,,,,2,,,1,111,111,111,111,111,112
828-02,,,,,,,,1,,,,112,112,112,112,112,112
828-08,,,,,,,,1,,,,112,112,112,112,112,112
828-09,,,,,,,,1,,,,113,113,113,113,113,113
828-16,,,,,,,,1,,,,112,112,112,112,112,112
828-20,,,,,,,,1,,,,112,112,112,112,112,112
828-23,,,,,,,,1,,,,112,112,112,112,112,112
828-32,,,,,,,,1,1,1,1,112,112,112,113,113,113
828-37,,,,,,,,1,,,,111,111,111,111,111,111
828-39,,,,,,,,1,,,,112,112,112,112,112,112
828-42,,,,,,,,1,,,,112,112,112,112,112,112
828-43,,,,,,,,1,1,1,1,111,111,111,112,112,112
828-48,,,,,,,,1,,,,111,111,111,111,111,111
828-65,,,,,,,,2,,,1,112,112,112,112,112,113
828-71,,,,,,,,1,70,70,70,43,43,43,113,113,113
828-76,,,,,,,,1,1,1,1,112,112,112,113,113,113
828-83,,,,,,,,1,1,1,1,112,112,112,113,113,113
828-86,,,,,,,,1,1,1,1,112,112,112,113,113,113
828-92,,,,,,,,1,2,2,2,111,111,111,113,113,113
829-02,,,,,,,,1,,,,111,111,111,111,111,111
829-23,,,,,,,,1,,,,111,111,111,111,111,111
829-31,,,,,,,,1,,,,111,111,111,111,111,111
829-32,,,,,,,,1,,,,111,111,111,111,111,111
829-36,,,,,,,,1,,,,112,112,112,112,112,112
829-54,,,,,,,,1,,,,112,112,112,112,112,112
829-64,,,,,,,,1,1,1,1,112,112,112,113,113,113
829-68,,,,,,,,1,,,,111,111,111,111,111,111
829-74,,,,,,,,1,,,,111,111,111,111,111,111
829-81,,,,,,,,1,,,,111,111,111,111,111,111
829-92,,,,,,,,1,1,1,1,112,112,112,113,113,113
829-95,,,,,,,,1,1,1,1,111,111,111,112,112,112
829-99,,,,,,,,1,,,,112,112,112,112,112,112
830-01,,,,,,,,2,1,1,1,111,111,111,112,112,112
830-24,,,,,,,,1,,,,111,111,111,111,111,111
830-28,,,,,,,,1,,,,112,112,112,112,112,112
830-30,,,,,,,,1,,,,112,112,112,112,112,112
830-31,,,,,,,,1,,,,112,112,112,112,112,112
830-36,,,,,,,,1,,,,112,112,112,112,112,112
830-38,,,,,,,,1,,,,112,112,112,112,112,112
830-43,,,,,,,,2,,34,69,43,77,112,112,112,112
830-51,,,,,,,,1,,,,112,112,112,112,112,112
830-66,,,,,,,,1,1,1,1,111,111,111,112,112,112
830-73,,,,,,,,1,,,,111,111,111,111,111,111
830-82,,,,,,,,1,,,,112,112,112,112,112,112
830-86,,,,,,,,1,1,1,1,111,111,111,112,112,112
830-90,,,,,,,,1,,,,111,111,111,111,111,111
830-91,,,,,,,,1,1,1,1,111,111,111,112,112,112
830-95,,,,,,,,1,1,1,1,112,112,112,113,113,113
831-12,,,,,,,,1,1,1,1,111,111,111,112,112,112
831-13,,,,,,,,2,,,,112,112,113,112,112,113
831-19,,,,,,,,2,,32,64,48,79,111,111,111,112
831-22,,,,,,,,1,81,81,81,32,32,32,113,113,113
831-24,,,,,,,,1,,,,112,112,112,112,112,112
831-28,,,,,,,,1,,,,112,112,112,112,112,112
831-30,,,,,,,,1,,,,111,111,111,111,111,111
831-38,,,,,,,,1,,,,111,111,111,111,111,111
831-46,,,,,,,,1,1,1,1,111,111,111,112,112,112
831-60,,,,,,,,1,,,,112,112,112,112,112,112
831-62,,,,,,,,1,,,,112,112,112,112,112,112
831-68,,,,,,,,1,1,1,1,112,112,112,113,113,113
831-69,,,,,,,,1,,,,112,112,112,112,112,112
831-84,,,,,,,,1,1,1,1,111,111,111,112,112,112
831-92,,,,,,,,1,,,,112,112,112,112,112,112
831-99,,,,,,,,1,1,1,1,112,112,112,113,113,113
