053-23,,,,,,,,1,,,,112,112,112,112,112,112
053-24,,51,52,36,50,81-99,NY,4268,23,74,106,-30,16,44,47,91,113
053-26,,51,52,36,50,81-99,NY,4771,19,72,104,-27,22,37,51,94,113
053-27,,,,,,,,1,,,,112,112,112,112,112,112
053-28,,51,52,51,52,79-84,NY,4473,29,72,104,-35,18,39,37,91,113
053-30,,53,55,53,55,76-82,NY,2986,25,70,102,-25,22,52,25,93,113
053-32,,56,57,56,57,74-79,NY,3070,19,69,106,-35,24,44,58,93,113
053-34,,58,60,58,60,71-77,NY,2337,23,67,103,-26,27,46,59,94,113
053-36,,61,62,61,62,69-74,NY,1645,21,64,105,-23,31,58,63,96,113
053-38,,,,63,?,60-72,NY,4557,20,84,110,-33,1,62,63,86,113
053-40,,,,64,?,59-71,NY,1668,15,74,114,-34,15,63,66,89,113
053-42,,65,66,65,66,65-70,NY,1948,19,71,135,-41,17,65,65,88,113
053-44,,,,67,?,56-68,NY,1203,16,58,115,-30,37,67,51,95,113
053-46,,68,69,68,69,62-67,NY,1332,5,66,104,-26,28,68,69,95,113
053-48,,,,70,?,53-65,NY,766,,57,101,-18,41,70,53,98,113
053-50,,71,72,71,72,59-64,NY,776,19,60,107,-21,35,70,71,96,113
053-51,,,,,,,,1,,,,113,113,113,113,113,113
053-52,,73,74,73,?,50-62,NY,5086,13,84,108,-33,-1,72,70,83,113
053-54,,73,74,73,74,57-62,NY,676,5,59,100,-17,37,73,73,96,113
053-56,,,,75,?,48-60,NY,559,8,58,115,-39,40,75,75,98,113
053-58,,76,77,76,?,47-59,NY,368,2,50,101,-19,50,76,77,100,113
053-60,,76,77,76,77,54-59,NY,334,,51,99,-11,48,76,76,99,113
053-62,,78,79,78,79,52-57,NY,339,16,56,101,-21,43,78,77,99,113
053-64,,,,80,?,43-55,NY,416,,64,99,-11,35,80,54,99,113
053-66,,81,82,81,82,49-54,NY,268,1,55,102,-9,45,81,82,101,113
053-68,,83,84,83,84,47-52,NY,186,1,50,101,-2,51,83,74,101,113
053-70,,85,86,85,86,45-50,NY,183,,52,107,-4,50,85,64,102,113
053-72,,,,87,?,36-48,NY,150,2,52,96,-7,50,87,88,103,113
053-74,,,,88,?,23-31,NY,95,2,40,84,11,62,87,85,102,113
053-76,,,,88,92,27-31,NY,153,1,58,93,5,44,89,90,103,113
053-78,,,,88,92,27-31,NY,134,1,59,98,0,45,90,91,104,113
053-80,,,,92,?,19-27,NY,93,,56,100,4,46,92,49,102,113
053-82,,,,92,95,24-27,NY,146,,61,100,-1,42,93,93,103,113
053-83,,,,,,,,1,79,79,79,33,33,33,112,112,112
053-84,,,,95,?,16-24,NY,64,,62,100,2,42,95,94,104,113
053-86,,,,96,98,21-23,NY,47,,58,97,6,45,96,96,104,113
053-88,,,,98,?,13-21,NY,48,,52,94,10,52,98,98,105,113
053-90,,,,100,?,11-19,NY,28,,44,93,7,61,100,100,106,112
053-92,,,,102,104,15-17,NY,24,,41,94,13,63,102,102,105,112
053-94,,,,104,106,13-15,NY,23,,44,95,18,62,104,104,107,113
053-96,,,,106,108,11-13,NY,12,,28,78,29,80,106,106,108,113
053-98,,,,108,110,9-11,NY,11,,18,91,18,90,108,108,109,112
054-01,,51,52,36,50,81-99,NY,5986,27,77,106,-28,6,23,40,84,113
054-02,,,,110,111,8-9,NY,12,,24,85,25,86,110,110,110,113
054-03,,51,52,36,50,81-99,NY,5980,37,77,109,-27,6,27,40,84,113
054-05,,51,52,36,50,81-99,NY,5869,30,77,107,-28,6,30,40,84,113
054-07,,51,52,36,50,81-99,NY,5966,27,77,106,-27,7,25,39,84,113
054-09,,51,52,36,50,81-99,NY,5973,23,77,106,-32,7,23,18,85,113
054-10,,51,52,36,50,81-99,NY,5870,29,77,109,-30,7,23,42,85,113
054-11,,,,,,,,1,,,,112,112,112,112,112,112
054-12,,51,52,36,50,81-99,NY,5599,25,77,105,-37,10,26,43,87,113
054-14,,51,52,36,50,81-99,NY,6390,23,77,130,-46,12,28,43,90,113
054-15,,,,,,,,1,89,89,89,24,24,24,113,113,113
054-16,,51,52,36,50,81-99,NY,6088,22,77,105,-34,12,27,42,89,113
054-18,,51,52,36,50,81-99,NY,5760,21,75,107,-32,14,39,44,90,113
054-20,,51,52,36,50,81-99,NY,5109,25,75,106,-27,15,35,44,90,113
054-22,,51,52,36,50,81-99,NY,4683,26,75,109,-28,15,38,48,90,113
054-24,,51,52,36,50,81-99,NY,4338,28,74,110,-26,18,44,49,92,113
054-25,,,,,,,,1,,,,112,112,112,112,112,112
054-26,,51,52,36,50,81-99,NY,4101,26,72,103,-27,19,48,51,92,113
054-28,,51,52,51,52,79-84,NY,3652,23,72,110,-31,19,44,57,92,113
054-30,,53,55,53,55,76-82,NY,3759,28,74,105,-27,17,50,56,91,113
054-32,,56,57,56,57,74-79,NY,2713,25,68,104,-32,26,43,57,95,113
054-34,,58,60,58,60,71-77,NY,2566,24,68,106,-25,27,46,48,95,113
054-36,,61,62,61,62,69-74,NY,1697,21,62,105,-22,34,49,63,96,113
054-38,,,,63,?,60-72,NY,4460,20,84,110,-33,1,62,63,85,113
054-40,,,,64,?,59-71,NY,1377,,60,103,-24,33,63,46,94,113
054-42,,65,66,65,66,65-70,NY,2734,19,77,110,-37,5,65,65,83,113
054-43,,,,,,,,1,,,,112,112,112,112,112,112
054-44,,,,67,?,56-68,NY,1242,,58,106,-27,37,67,41,95,113
054-46,,68,69,68,69,62-67,NY,1035,18,60,105,-25,35,69,68,96,113
054-48,,,,70,?,53-65,NY,1098,19,65,107,-28,31,70,70,96,113
054-49,,,,,,,,1,1,1,1,111,111,111,112,112,112
054-50,,71,72,71,72,59-64,NY,668,,54,101,-17,42,71,59,97,113
054-52,,73,74,73,?,50-62,NY,5358,18,85,111,-30,-2,62,72,83,113
054-54,,73,74,73,74,57-62,NY,790,4,58,112,-18,38,73,57,96,113
054-56,,,,75,?,48-60,NY,687,4,61,104,-8,37,74,75,98,113
054-58,,76,77,76,?,47-59,NY,393,5,42,96,-2,56,75,77,98,113
054-60,,76,77,76,77,54-59,NY,268,12,45,95,-15,54,76,77,100,113
054-62,,78,79,78,79,52-57,NY,388,14,55,100,-16,43,78,78,99,113
054-64,,,,80,?,43-55,NY,293,7,54,96,-11,46,80,49,100,113
054-66,,81,82,81,82,49-54,NY,261,2,55,101,-3,44,81,81,100,113
054-67,,,,,,,,2,,30,61,50,81,113,111,112,113
054-68,,83,84,83,84,47-52,NY,193,,51,102,-5,50,83,78,101,113
054-70,,85,86,85,86,45-50,NY,170,1,48,95,2,53,85,70,102,113
054-72,,,,87,?,36-48,NY,143,1,48,92,5,54,87,87,102,113
054-74,,,,88,?,23-31,NY,99,2,37,95,11,65,88,87,102,113
054-75,,,,,,,,1,,,,112,112,112,112,112,112
054-76,,,,88,92,27-31,NY,151,,54,99,0,47,89,89,102,113
054-78,,,,88,92,27-31,NY,136,,53,97,3,49,90,90,103,113
054-79,,,,,,,,1,1,1,1,111,111,111,112,112,112
054-80,,,,92,?,19-27,NY,144,1,65,100,5,37,91,92,103,113
054-82,,,,92,95,24-27,NY,74,1,57,103,6,46,93,93,103,112
054-84,,,,95,?,16-24,NY,128,,64,97,5,39,94,94,104,113
054-85,,,,,,,,1,,,,112,112,112,112,112,112
054-86,,,,96,98,21-23,NY,101,,62,102,-1,42,96,96,105,112
054-88,,,,98,?,13-21,NY,38,,50,96,8,54,98,98,105,113
054-90,,,,100,?,11-19,NY,44,,44,91,15,61,100,100,105,112
054-92,,,,102,104,15-17,NY,33,,46,87,16,60,102,102,107,113
054-94,,,,104,106,13-15,NY,22,,29,86,25,77,104,101,106,112
054-96,,,,106,108,11-13,NY,11,,55,93,18,53,106,106,108,113
054-98,,,,108,110,9-11,NY,9,,37,89,23,72,108,108,109,112
055-01,,51,52,36,50,81-99,NY,6020,26,76,109,-30,8,24,40,85,113
055-02,,,,110,111,8-9,NY,4,1,36,78,33,75,110,111,111,113
055-03,,51,52,36,50,81-99,NY,5936,27,76,106,-37,8,29,41,84,113
055-05,,51,52,36,50,81-99,NY,5663,29,76,104,-42,8,30,40,85,113
055-07,,51,52,36,50,81-99,NY,5694,24,76,105,-32,8,26,40,85,113
055-09,,51,52,36,50,81-99,NY,6831,25,79,105,-28,6,28,42,86,113
055-10,,51,52,36,50,81-99,NY,7017,29,79,106,-38,6,30,41,86,113
055-12,,51,52,36,50,81-99,NY,4758,24,77,108,-36,7,37,41,85,113
055-14,,51,52,36,50,81-99,NY,5262,25,77,108,-35,7,37,40,85,113
055-15,,,,,,,,1,2,2,2,111,111,111,113,113,113
055-16,,51,52,36,50,81-99,NY,5314,25,77,108,-37,10,34,42,87,113
055-18,,51,52,36,50,81-99,NY,5972,28,76,108,-26,13,40,43,89,113
055-20,,51,52,36,50,81-99,NY,5134,18,74,107,-31,16,53,45,91,113
055-22,,51,52,36,50,81-99,NY,4752,24,76,107,-32,12,39,47,89,113
055-23,,,,,,,,1,1,1,1,111,111,111,112,112,112
055-24,,51,52,36,50,81-99,NY,4775,24,74,108,-36,16,54,48,90,113
055-26,,51,52,36,50,81-99,NY,4611,23,72,105,-30,21,48,55,93,113
055-28,,51,52,51,52,79-84,NY,3915,22,71,108,-31,22,38,54,93,113
055-30,,53,55,53,55,76-82,NY,3117,23,73,105,-28,19,43,58,92,113
055-32,,56,57,56,57,74-79,NY,2868,23,67,104,-33,27,46,59,95,113
055-34,,58,60,58,60,71-77,NY,2753,22,68,106,-28,26,47,61,95,113
055-36,,61,62,61,62,69-74,NY,1758,21,62,102,-22,34,48,63,96,113
055-38,,,,63,?,60-72,NY,4478,19,83,109,-34,1,62,59,85,113
055-40,,,,64,?,59-71,NY,1427,20,63,110,-27,33,61,66,96,113
055-41,,,,,,,,1,,,,112,112,112,112,112,112
055-42,,65,66,65,66,65-70,NY,2539,20,77,111,-36,5,65,65,82,113
055-44,,,,67,?,56-68,NY,1371,20,66,108,-32,27,67,67,94,113
055-46,,68,69,68,69,62-67,NY,1078,15,64,108,-24,30,68,68,95,113
055-48,,,,70,?,53-65,NY,819,20,64,105,-19,33,63,70,97,113
055-49,,,,,,,,1,1,1,1,112,112,112,113,113,113
055-50,,71,72,71,72,59-64,NY,995,18,67,102,-15,29,72,71,96,113
055-52,,73,74,73,?,50-62,NY,6039,19,85,110,-28,-4,64,72,82,113
055-54,,73,74,73,74,57-62,NY,1071,8,66,104,-24,26,73,73,93,113
055-55,,,,,,,,1,,,,112,112,112,112,112,112
055-56,,,,75,?,48-60,NY,764,,63,104,-17,34,74,58,98,113
055-58,,,,76,?,47-59,NY,332,11,43,95,-6,55,76,78,99,113
055-60,,,,77,?,46-58,NY,313,7,48,110,-11,51,76,77,100,113
055-62,,78,79,78,79,52-57,NY,318,1,52,99,-7,46,78,75,99,113
055-64,,,,80,?,43-55,NY,354,,58,97,-9,40,80,67,98,113
055-66,,81,82,81,82,49-54,NY,264,1,57,107,-26,42,81,81,100,113
055-67,,,,,,,,1,,,,111,111,111,111,111,111
055-68,,83,84,83,84,47-52,NY,198,,49,95,4,51,83,72,100,113
055-70,,85,86,85,86,45-50,NY,182,2,48,94,4,53,85,81,102,113
055-72,,,,87,?,36-48,NY,152,1,51,103,-1,51,87,87,102,113
055-74,,,,88,?,23-31,NY,115,1,39,100,1,63,88,88,102,113
055-75,,,,,,,,1,52,52,52,60,60,60,112,112,112
055-76,,,,88,92,27-31,NY,160,,63,103,-5,39,89,89,103,113
055-77,,,,,,,,1,2,2,2,111,111,111,113,113,113
055-78,,,,88,92,27-31,NY,73,1,42,101,10,61,91,90,104,113
055-79,,,,,,,,1,,,,112,112,112,112,112,112
055-80,,,,92,?,19-27,NY,103,1,56,97,3,48,91,92,104,113
055-81,,,,,,,,1,,,,112,112,112,112,112,112
055-82,,,,92,95,24-27,NY,107,,62,98,2,41,93,93,104,112
055-84,,,,95,?,16-24,NY,70,,60,99,8,43,94,94,103,113
055-86,,,,96,98,21-23,NY,102,,62,96,7,43,96,96,105,113
055-87,,,,,,,,1,,,,112,112,112,112,112,112
055-88,,,,98,?,13-21,NY,51,,52,97,12,52,98,98,105,112
055-90,,,,100,?,11-19,NY,23,,31,90,22,74,100,100,106,113
055-92,,,,102,104,15-17,NY,36,,34,92,16,72,102,101,106,112
055-94,,,,104,106,13-15,NY,30,,36,93,15,70,104,104,107,113
055-96,,,,106,108,11-13,NY,20,,20,92,16,87,106,106,107,112
055-98,,,,108,110,9-11,NY,12,,23,89,21,85,108,108,109,113
056-01,,51,52,36,50,81-99,NY,6896,26,79,106,-28,5,22,39,85,113
056-02,,,,110,111,8-9,NY,11,,5,58,52,104,110,110,110,112
056-03,,51,52,36,50,81-99,NY,6904,27,79,106,-32,5,21,39,85,113
056-05,,51,52,36,50,81-99,NY,6925,32,79,113,-36,5,29,40,85,113
056-07,,51,52,36,50,81-99,NY,6804,25,79,107,-35,5,27,38,84,113
056-08,,,,,,,,1,,,,111,111,111,111,111,111
056-09,,51,52,36,50,81-99,NY,6791,25,79,107,-28,4,21,39,84,113
056-10,,51,52,36,50,81-99,NY,6776,34,79,111,-40,4,23,40,84,113
056-12,,51,52,36,50,81-99,NY,5302,24,77,111,-31,10,26,43,87,113
056-14,,51,52,36,50,81-99,NY,5991,25,77,105,-32,11,33,45,89,113
056-16,,51,52,36,50,81-99,NY,5236,18,77,108,-32,9,54,44,87,113
056-18,,51,52,36,50,81-99,NY,4848,26,76,107,-31,10,35,44,86,113
056-20,,51,52,36,50,81-99,NY,5961,25,76,111,-31,14,32,46,90,113
056-22,,51,52,36,50,81-99,NY,5136,20,74,107,-30,16,40,50,91,113
056-24,,51,52,36,50,81-99,NY,4960,,74,105,-27,16,46,12,91,113
056-26,,51,52,36,50,81-99,NY,4720,,72,105,-27,20,47,33,93,113
056-28,,51,52,51,52,79-84,NY,3898,24,71,107,-27,20,40,42,92,113
056-30,,53,55,53,55,76-82,NY,3898,23,71,109,-31,21,42,43,93,113
056-32,,56,57,56,57,74-79,NY,3008,,69,108,-30,25,50,39,94,113
056-34,,58,60,58,60,71-77,NY,2524,,68,109,-27,26,48,41,95,113
056-36,,61,62,61,62,69-74,NY,1661,22,62,104,-26,34,49,61,97,113
056-38,,,,63,?,60-72,NY,4301,21,84,108,-33,1,62,65,85,113
056-40,,,,64,?,59-71,NY,2270,19,78,110,-32,8,63,66,87,113
056-42,,65,66,65,66,65-70,NY,2496,20,73,108,-33,11,65,65,85,113
056-44,,,,67,?,56-68,NY,1173,19,58,105,-25,35,67,67,94,113
056-46,,68,69,68,69,62-67,NY,947,3,59,103,-25,37,68,55,96,113
056-48,,,,70,?,53-65,NY,954,12,60,109,-21,36,70,70,96,113
056-50,,71,72,71,72,59-64,NY,906,8,61,103,-10,35,67,72,96,113
056-52,,73,74,73,?,50-62,NY,8023,22,86,110,-30,-5,66,65,82,113
056-53,,,,,,,,1,75,75,75,37,37,37,112,112,112
056-54,,73,74,73,74,57-62,NY,1226,2,68,109,-32,23,73,72,91,113
056-56,,,,75,?,48-60,NY,765,9,63,99,-20,35,75,75,98,113
056-58,,,,76,?,47-59,NY,235,4,35,97,5,64,76,76,99,113
056-59,,,,,,,,1,63,63,63,48,48,48,111,111,111
056-60,,,,77,?,46-58,NY,283,1,46,96,-11,53,76,76,99,113
056-62,,78,79,78,79,52-57,NY,404,,55,103,-11,44,78,76,99,113
056-64,,,,80,?,43-55,NY,359,11,59,102,-13,40,80,80,99,113
056-66,,81,82,81,82,49-54,NY,228,2,52,112,-26,48,81,82,100,113
056-68,,83,84,83,84,47-52,NY,187,,49,105,0,52,84,82,101,113
056-69,,,,,,,,1,62,62,62,50,50,50,112,112,112
056-70,,85,86,85,86,45-50,NY,192,,52,96,-9,49,85,68,101,113
056-72,,,,87,?,36-48,NY,144,,47,97,-7,54,87,87,102,113
056-74,,,,88,?,23-31,NY,112,1,47,93,5,54,87,88,102,113
056-76,,,,88,92,27-31,NY,144,,59,97,4,43,89,89,102,113
056-78,,,,88,92,27-31,NY,50,2,45,97,5,58,90,92,104,113
056-80,,,,92,?,19-27,NY,146,1,63,96,4,40,92,92,103,113
056-82,,,,92,95,24-27,NY,87,1,58,98,1,45,93,94,103,113
056-83,,,,,,,,1,,,,111,111,111,111,111,111
056-84,,,,95,?,16-24,NY,84,,59,102,-3,44,94,94,103,112
056-86,,,,96,98,21-23,NY,83,,62,97,6,41,96,96,104,113
056-87,,,,,,,,1,,,,111,111,111,111,111,111
056-88,,,,98,?,13-21,NY,40,,53,92,12,52,98,98,106,113
056-90,,,,100,?,11-19,NY,31,1,57,93,11,48,100,100,106,113
056-92,,,,102,104,15-17,NY,21,,48,91,17,58,102,102,106,112
056-94,,,,104,106,13-15,NY,15,,32,84,27,75,104,104,107,113
056-95,,,,,,,,1,1,1,1,112,112,112,113,113,113
056-96,,,,106,108,11-13,NY,8,,19,77,29,88,106,106,107,111
056-98,,,,108,110,9-11,NY,17,,29,80,29,80,108,108,109,113
057-01,,51,52,36,50,81-99,NY,6712,28,79,111,-45,4,27,5,84,113
057-02,,,,110,111,8-9,NY,11,,28,82,30,83,110,110,111,113
057-03,,51,52,36,50,81-99,NY,6723,28,79,106,-30,4,25,42,84,113
057-04,,,,,,,,1,,,,113,113,113,113,113,113
057-05,,51,52,36,50,81-99,NY,6981,28,79,107,-28,5,21,38,85,113
057-06,,,,,,,,1,,,,111,111,111,111,111,111
057-07,,51,52,36,50,81-99,NY,6766,36,79,108,-29,5,26,43,84,113
057-09,,51,52,36,50,81-99,NY,6377,32,78,113,-42,4,21,40,82,113
