751-01,,,,104,105,14-15,HI,21,,23,89,21,84,105,103,107,113
751-02,,,,,,,,1,,,,112,112,112,112,112,112
751-03,,,,105,106,13-14,HI,10,,4,30,79,102,105,105,107,110
751-05,,,,106,107,12-13,HI,4,1,35,86,27,75,106,107,110,113
751-07,,,,107,?,4-12,HI,10,,11,60,48,95,107,104,107,112
751-09,,,,107,108,11-12,HI,8,1,30,78,32,78,107,108,109,111
751-10,,,,108,?,3-11,HI,7,,11,45,64,97,108,108,109,112
751-11,,,,,,,,1,1,1,1,111,111,111,112,112,112
751-12,,,,108,109,10-11,HI,7,1,6,32,81,104,109,109,110,113
751-14,,,,109,110,9-10,HI,6,1,29,85,25,82,109,110,111,113
751-15,,,,,,,,1,1,1,1,111,111,111,112,112,112
751-16,,,,110,111,8-9,HI,4,,,1,110,110,110,110,110,111
751-18,,,,111,?,1-8,HI,3,,,,110,110,111,110,110,111
751-21,,,,,,,,1,1,1,1,112,112,112,113,113,113
751-26,,,,,,,,1,,,,112,112,112,112,112,112
751-31,,,,,,,,1,,,,112,112,112,112,112,112
751-32,,,,,,,,2,,1,2,111,111,112,112,112,113
751-54,,,,,,,,1,,,,112,112,112,112,112,112
751-71,,,,,,,,1,1,1,1,111,111,111,112,112,112
751-74,,,,,,,,1,1,1,1,111,111,111,112,112,112
751-78,,,,,,,,1,90,90,90,22,22,22,112,112,112
751-79,,,,,,,,1,,,,112,112,112,112,112,112
751-82,,,,,,,,1,,,,112,112,112,112,112,112
751-86,,,,,,,,1,,,,113,113,113,113,113,113
751-91,,,,,,,,1,1,1,1,112,112,112,113,113,113
751-96,,,,,,,,1,65,65,65,47,47,47,112,112,112
752-01,,,,107,?,4-12,MS,37,,1,6,106,106,107,107,108,113
752-03,,,,107,109,10-12,MS,45,,3,82,29,105,107,107,108,113
752-05,,,,109,110,9-10,MS,39,,2,75,36,106,109,109,109,112
752-07,,,,110,111,8-9,MS,30,,,3,110,110,110,110,110,113
752-09,,,,111,?,1-8,MS,10,,,2,111,111,111,111,111,113
752-12,,,,,,,,1,,,,113,113,113,113,113,113
752-16,,,,,,,,1,1,1,1,111,111,111,112,112,112
752-19,,,,,,,,1,,,,111,111,111,111,111,111
752-22,,,,,,,,1,,,,113,113,113,113,113,113
752-30,,,,,,,,1,,,,112,112,112,112,112,112
752-33,,,,,,,,1,,,,111,111,111,111,111,111
752-34,,,,,,,,1,,,,111,111,111,111,111,111
752-48,,,,,,,,1,1,1,1,112,112,112,113,113,113
752-49,,,,,,,,1,,,,112,112,112,112,112,112
752-51,,,,,,,,1,1,1,1,112,112,112,113,113,113
752-57,,,,,,,,1,68,68,68,44,44,44,112,112,112
752-64,,,,,,,,1,1,1,1,112,112,112,113,113,113
752-68,,,,,,,,1,,,,111,111,111,111,111,111
752-69,,,,,,,,1,1,1,1,111,111,111,112,112,112
752-77,,,,,,,,2,,,,111,112,113,111,112,113
752-92,,,,,,,,1,2,2,2,111,111,111,113,113,113
752-95,,,,,,,,1,,,,112,112,112,112,112,112
752-98,,,,,,,,1,1,1,1,111,111,111,112,112,112
753-01,,,,107,108,11-12,MS,35,,2,61,47,105,107,107,107,111
753-03,,,,,,,,43,,2,59,53,106,108,108,108,112
753-05,,,,,,,,33,,,4,108,108,109,109,109,113
753-07,,,,,,,,36,,,3,110,110,111,110,110,113
753-10,,,,,,,,1,1,1,1,111,111,111,112,112,112
753-17,,,,,,,,1,,,,111,111,111,111,111,111
753-24,,,,,,,,2,,,,112,112,112,112,112,112
753-26,,,,,,,,1,,,,111,111,111,111,111,111
753-30,,,,,,,,1,,,,112,112,112,112,112,112
753-34,,,,,,,,1,1,1,1,111,111,111,112,112,112
753-35,,,,,,,,1,,,,111,111,111,111,111,111
753-49,,,,,,,,1,1,1,1,111,111,111,112,112,112
753-50,,,,,,,,2,,,,112,112,112,112,112,112
753-61,,,,,,,,1,,,,112,112,112,112,112,112
753-64,,,,,,,,1,,,,112,112,112,112,112,112
753-67,,,,,,,,1,,,,111,111,111,111,111,111
